"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.287745375E0,-1.372929977E1,2.147284698E0,6.885681152E-3,1.389620636E1
5.297666375E0,-1.407478134E1,1.986968079E0,-4.760101318E-1,1.422230985E1
5.307587375E0,-1.424123520E1,1.765578461E0,-8.098159790E-1,1.437309463E1
5.317507375E0,-1.402433624E1,1.561253357E0,-1.025517426E0,1.414818734E1
5.327428375E0,-1.340567276E1,1.395098877E0,-1.108295288E0,1.352356024E1
5.337349375E0,-1.236219269E1,1.185235291E0,-1.160985718E0,1.247303005E1
5.347270375E0,-1.119117783E1,8.548722839E-1,-1.190624084E0,1.128675567E1
5.357190375E0,-1.035322037E1,4.558021545E-1,-1.236877899E0,1.043680001E1
5.367111375E0,-9.262887726E0,1.062789917E-1,-1.230890350E0,9.344917084E0
5.377032375E0,-8.491691437E0,-2.017803955E-1,-1.167422333E0,8.573938050E0
5.386953375E0,-8.017926636E0,-4.833448792E-1,-1.037642212E0,8.099226578E0
5.396873375E0,-7.831863556E0,-7.589218140E-1,-8.689430237E-1,7.916382448E0
5.406794375E0,-7.891589355E0,-1.044976959E0,-7.155120850E-1,7.992566355E0
5.416715375E0,-7.967631226E0,-1.293460236E0,-5.182223511E-1,8.088556183E0
5.426636375E0,-8.288114777E0,-1.564995575E0,-3.737727356E-1,8.442852821E0
5.436556375E0,-8.789122925E0,-1.801054688E0,-2.932402039E-1,8.976551097E0
5.446477375E0,-9.231752472E0,-1.957778778E0,-1.742376709E-1,9.438670998E0
5.456398375E0,-9.738598480E0,-2.121388550E0,-4.355941772E-2,9.967070139E0
5.466319375E0,-9.910740509E0,-2.226619720E0,1.077758789E-2,1.015779154E1
5.476239375E0,-1.006611740E1,-2.217339020E0,7.679031372E-2,1.030772568E1
5.486160375E0,-9.962083740E0,-2.105671234E0,1.338217163E-1,1.018306791E1
5.496081375E0,-9.780062256E0,-1.917063446E0,2.157014465E-1,9.968514287E0
5.506002375E0,-9.464368744E0,-1.716929626E0,3.092568970E-1,9.623812285E0
5.515922375E0,-9.092991028E0,-1.476679230E0,4.023632813E-1,9.220898199E0
5.525843375E0,-8.719218292E0,-1.241817627E0,3.959266663E-1,8.816100985E0
5.535764375E0,-8.377029877E0,-1.042282562E0,3.161425781E-1,8.447539797E0
5.545685375E0,-8.079748077E0,-8.657995605E-1,1.788780212E-1,8.127972393E0
5.555605375E0,-7.848479004E0,-7.080276489E-1,3.068618774E-2,7.880410362E0
5.565526375E0,-7.707023163E0,-5.439688110E-1,-6.047424316E-2,7.726432892E0
5.575447375E0,-7.644153900E0,-3.772155762E-1,-1.314266968E-1,7.654583817E0
5.585367375E0,-7.642956390E0,-2.017803955E-1,-1.369651794E-1,7.646846224E0
5.595288375E0,-7.740104370E0,-8.322692871E-2,-1.317260742E-2,7.740563022E0
5.605209375E0,-7.907007294E0,4.385879517E-2,1.691482544E-1,7.908937923E0
5.615130375E0,-8.152347107E0,2.466870117E-1,4.105961609E-1,8.166407230E0
5.625050375E0,-8.394244080E0,5.402265930E-1,7.349716187E-1,8.443658077E0
5.634971375E0,-8.555608521E0,8.916957092E-1,1.187779999E0,8.683569526E0
5.644892375E0,-8.500074005E0,1.188827820E0,1.733994141E0,8.756215242E0
5.654813375E0,-8.366551666E0,1.234183502E0,2.354603577E0,8.778755818E0
5.664733375E0,-8.153095551E0,1.166224823E0,2.942281494E0,8.745860037E0
5.674654375E0,-8.020471344E0,1.031954041E0,3.296445007E0,8.732665080E0
5.684575375E0,-7.759713593E0,1.082249451E0,3.532653809E0,8.594420390E0
5.694496375E0,-7.748337250E0,1.251846771E0,3.775598602E0,8.709706957E0
5.704416375E0,-8.077652435E0,1.261277161E0,3.942800903E0,9.076616545E0
5.714337375E0,-8.424032135E0,1.194066925E0,3.976480865E0,9.391619312E0
5.724258375E0,-8.684041443E0,1.094972992E0,3.849395142E0,9.561871396E0
5.734179375E0,-8.837472382E0,1.042132874E0,3.615431671E0,9.605118697E0
5.744099375E0,-8.959917755E0,1.023272095E0,3.340453491E0,9.616955937E0
5.754020375E0,-9.117390289E0,9.707313538E-1,3.163371735E0,9.699280684E0
5.763941375E0,-9.321865082E0,9.175918579E-1,3.020718384E0,9.841945081E0
5.773862375E0,-9.461674347E0,9.562115479E-1,2.933749237E0,9.952110658E0
5.783782375E0,-9.491911469E0,1.101708984E0,2.895578613E0,9.984714393E0
5.793703375E0,-9.508227539E0,1.307530975E0,2.923720093E0,1.003315341E1
5.803625125E0,-9.599537659E0,1.535506897E0,3.069666595E0,1.019469262E1
5.813546125E0,-9.870025177E0,1.790277100E0,3.423081665E0,1.059905548E1
5.823466125E0,-1.031744476E1,2.039359131E0,3.983516235E0,1.124620175E1
5.833387125E0,-1.089868607E1,2.279759216E0,4.662953339E0,1.207152823E1
5.843308125E0,-1.135568573E1,2.325563965E0,5.318290558E0,1.275319805E1
5.853229125E0,-1.150971542E1,2.230661316E0,5.829477539E0,1.309321227E1
5.863149125E0,-1.141645935E1,2.217039642E0,6.252647552E0,1.320403008E1
5.873070125E0,-1.127814697E1,2.349514160E0,6.665039978E0,1.330937917E1
5.882991125E0,-1.110914841E1,2.567311249E0,7.107819214E0,1.343597259E1
5.892912125E0,-1.093206665E1,2.782563629E0,7.657176819E0,1.363396855E1
5.902832125E0,-1.078971268E1,2.910697174E0,8.138575745E0,1.382484983E1
5.912753125E0,-1.076666061E1,2.791844330E0,8.176746368E0,1.380487438E1
5.922674125E0,-1.090123077E1,2.304457855E0,7.454049225E0,1.340560361E1
5.932594125E0,-1.123114471E1,1.521136780E0,6.019133148E0,1.283286533E1
5.942515125E0,-1.164458496E1,6.707551575E-1,4.005819855E0,1.233259357E1
5.952436125E0,-1.213780930E1,9.116043091E-2,1.974693604E0,1.229772904E1
5.962357125E0,-1.252595215E1,1.541793823E-2,6.038442993E-1,1.254050808E1
5.972277125E0,-1.247715363E1,-0.000000000E0,-2.401007080E-1,1.247946357E1
5.982198125E0,-1.193064011E1,-1.776805115E-1,-7.309300232E-1,1.195432986E1
5.992119125E0,-1.208541824E1,-4.978646851E-1,-1.009949799E0,1.213775935E1
6.002040125E0,-1.096499817E1,-6.448590088E-1,-1.200952606E0,1.104940338E1
6.011960125E0,-9.929601288E0,-7.310797119E-1,-1.192420349E0,1.002762811E1
6.021881125E0,-9.318422241E0,-8.135581970E-1,-1.054856415E0,9.413160578E0
6.031802125E0,-8.919801178E0,-8.276289368E-1,-9.440867615E-1,9.007725713E0
6.041723125E0,-8.678053894E0,-7.153623962E-1,-8.665480042E-1,8.750501025E0
6.051643125E0,-8.516988831E0,-5.519023132E-1,-7.529342651E-1,8.567998886E0
6.061564125E0,-8.407865753E0,-3.800596619E-1,-6.240522766E-1,8.439555268E0
6.071485125E0,-8.423732758E0,-2.185455322E-1,-4.992118835E-1,8.441341613E0
6.081406125E0,-8.538993073E0,-5.568420410E-2,-4.592449951E-1,8.551515035E0
6.091326125E0,-8.706943817E0,8.083190918E-2,-4.481680298E-1,8.718845051E0
6.101247125E0,-8.988657990E0,2.124082947E-1,-3.966751099E-1,8.999913382E0
6.111168125E0,-9.364226990E0,3.764671326E-1,-3.201841736E-1,9.377259329E0
6.121089125E0,-9.668544159E0,5.507048035E-1,-2.885998535E-1,9.688514427E0
6.131009125E0,-9.858798523E0,6.698570251E-1,-2.513273621E-1,9.884724690E0
6.140930125E0,-9.976154480E0,7.487429810E-1,-2.083666992E-1,1.000638251E1
6.150851125E0,-1.003079086E1,8.045768738E-1,-1.502874756E-1,1.006412915E1
6.160772125E0,-9.996362457E0,8.092172241E-1,-7.499404907E-2,1.002934290E1
6.170692125E0,-9.911638641E0,8.108638000E-1,-2.260299683E-2,9.944777099E0
6.180613125E0,-9.771979065E0,8.012837219E-1,2.829116821E-2,9.804816716E0
6.190534125E0,-9.593101044E0,7.934999084E-1,8.173004150E-2,9.626209510E0
6.200455125E0,-9.414223022E0,7.933502197E-1,1.597178650E-1,9.448942242E0
6.210375125E0,-9.191186829E0,8.147557068E-1,2.318678284E-1,9.230141108E0
