time,seconds_elapsed,z,y,x
1741033393245552600,188.080552734375,11.12831974029541,-4.682490348815918,1.594227910041809
1741033393255653600,188.09065356445313,6.117157936096191,-4.870769023895264,3.4055662155151367
1741033393265755100,188.10075512695312,-4.049734115600586,-5.6608381271362305,3.6450247764587402
1741033393275856400,188.1108564453125,-10.308417320251465,-4.694311618804932,2.7805447578430176
1741033393285958000,188.1209580078125,-12.874494552612305,-3.504317283630371,1.545094609260559
1741033393296059400,188.13105932617188,-12.051288604736328,-2.9968342781066895,0.10793030261993408
1741033393306160600,188.14116064453125,-10.50291919708252,-2.957979679107666,-1.1140714883804321
1741033393316262000,188.15126196289063,-8.727804183959961,-3.204272747039795,-2.110910177230835
1741033393326363100,188.16136303710937,-7.158024787902832,-3.5126266479492188,-2.8897926807403564
1741033393336465000,188.17146484375,-6.035463333129883,-3.562035083770752,-2.817068338394165
1741033393346566100,188.18156616210936,-5.605867862701416,-3.244917392730713,-1.9566847085952759
1741033393356667600,188.19166772460937,-6.044760227203369,-2.4546875953674316,-0.9104539155960083
1741033393366768600,188.2017685546875,-6.738190650939941,-1.2441415786743164,0.023832201957702637
1741033393376870100,188.2118701171875,-7.220226764678955,0.4442787170410156,1.3058865070343018
1741033393386972000,188.22197192382814,-6.697610855102539,2.6055727005004883,3.074434280395508
1741033393397072600,188.23207275390624,-5.291506767272949,5.237115859985352,5.200074672698975
1741033393407174400,188.24217431640625,-2.602790117263794,7.553624153137207,7.0600056648254395
1741033393417275400,188.252275390625,0.3340558707714081,8.392992973327637,7.780448913574219
1741033393427377000,188.262376953125,4.116960525512695,7.49178409576416,6.809637069702148
1741033393437478000,188.27247778320313,5.817907333374023,7.163386344909668,5.163876533508301
1741033393447579600,188.28257958984375,4.38060188293457,7.26513671875,2.8821098804473877
1741033393457764600,188.2927646484375,2.635603189468384,7.712767601013184,0.8134657144546509
1741033393468068000,188.30306811523437,2.1308062076568604,8.1288480758667,-1.0649285316467285
1741033393478371300,188.31337133789063,3.1004602909088135,6.520362854003906,-3.5617642402648926
1741033393488568000,188.32356811523437,4.840421676635742,3.612545967102051,-5.279541969299316
1741033393498680600,188.3336806640625,5.102533340454102,0.932591438293457,-4.548454284667969
1741033393508781800,188.34378173828125,4.223494052886963,-0.8115129470825195,-3.7722489833831787
1741033393518883300,188.35388330078126,3.5768535137176514,-1.5878524780273438,-3.315044403076172
1741033393528985000,188.36398510742188,3.6458449363708496,-0.7421474456787109,-2.5875244140625
1741033393539085800,188.3740859375,4.307419776916504,1.4160270690917969,-1.2871085405349731
1741033393549187600,188.3841875,4.950058460235596,3.442157745361328,-0.2899667024612427
1741033393559288600,188.39428857421876,5.2974395751953125,4.433653831481934,0.4458756148815155
1741033393569390000,188.40439013671875,4.937685012817383,4.113277435302734,0.40575098991394043
1741033393579491000,188.41449096679688,3.905588388442993,2.773125648498535,-0.03100872039794922
1741033393589592800,188.4245927734375,1.7380397319793701,1.420034408569336,-0.631049633026123
1741033393599694000,188.43469409179687,0.27721449732780457,0.32091236114501953,-0.8739023208618164
1741033393609795300,188.44479541015625,0.4041569232940674,-0.45851802825927734,-0.5084373950958252
1741033393619896600,188.454896484375,0.7661274671554565,-1.2240114212036133,0.055922865867614746
1741033393629998000,188.464998046875,0.9193065166473389,-2.134941577911377,0.40599578619003296
1741033393640099800,188.47509985351562,0.9832847118377686,-3.0755438804626465,0.5707229375839233
1741033393650200800,188.48520092773438,0.9265503287315369,-3.8493270874023438,0.5994488000869751
1741033393660302300,188.49530224609376,0.9758625626564026,-4.429769992828369,0.5572742223739624
1741033393670403300,188.5054033203125,1.1963757276535034,-4.845374584197998,0.2882239520549774
1741033393680504800,188.5155048828125,1.0938018560409546,-5.172704696655273,0.14166897535324097
1741033393690605800,188.52560571289064,0.6019155979156494,-5.445608139038086,0.34391459822654724
1741033393700707600,188.53570751953126,0.2932247817516327,-5.447556495666504,0.9112834930419922
1741033393710809000,188.54580908203124,0.4536583423614502,-5.276683807373047,1.637369155883789
1741033393720910000,188.55591015625,0.6128947138786316,-5.408993721008301,2.1379172801971436
1741033393731011600,188.56601147460938,0.7118473052978516,-5.637286186218262,2.455650806427002
1741033393741112800,188.57611279296876,0.45765936374664307,-5.709323406219482,2.734153985977173
1741033393751214300,188.58621435546874,0.17528313398361206,-5.6936750411987305,3.1514430046081543
1741033393761315800,188.59631591796875,0.16546648740768433,-5.708608150482178,3.4007420539855957
1741033393771417000,188.6064169921875,0.07685691118240356,-5.846198558807373,3.4711978435516357
1741033393781518300,188.61651831054687,-0.0643913745880127,-5.9574103355407715,3.379761219024658
