"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.913603000E0,-7.420369263E0,-4.926255798E0,-3.333717499E0,9.510181310E0
1.923629000E0,-7.353757782E0,-5.259762268E0,-3.257825317E0,9.610217398E0
1.933655000E0,-7.173682251E0,-5.459147644E0,-3.181933136E0,9.559744166E0
1.943681000E0,-7.013515320E0,-5.651647339E0,-3.018622742E0,9.499610415E0
1.953707000E0,-7.012617188E0,-5.853727112E0,-2.800975342E0,9.554495475E0
1.963733000E0,-7.199279022E0,-5.911207581E0,-2.577490082E0,9.665166766E0
1.973759000E0,-7.410489807E0,-5.893993378E0,-2.427352295E0,9.774791879E0
1.983785000E0,-7.739056549E0,-5.943540344E0,-2.583477631E0,1.009420749E1
1.993811000E0,-8.176746368E0,-6.050867157E0,-2.782114563E0,1.054572596E1
2.003836000E0,-8.584797821E0,-6.306385803E0,-3.094814301E0,1.109266114E1
2.013862000E0,-8.972341919E0,-6.546336823E0,-3.385509796E0,1.161116367E1
2.023888000E0,-9.232051849E0,-6.795718231E0,-3.775299225E0,1.206919433E1
2.033914000E0,-9.447902985E0,-7.025191040E0,-4.362827454E0,1.255589277E1
2.043940000E0,-9.822573853E0,-7.019353180E0,-4.927303619E0,1.303965479E1
2.053966000E0,-1.017389328E1,-6.530469818E0,-5.376369781E0,1.323104276E1
2.063992000E0,-1.052790710E1,-5.387147369E0,-5.252277832E0,1.294003892E1
2.074018000E0,-1.058433975E1,-4.590653687E0,-3.997736664E0,1.221000605E1
2.084043000E0,-1.020173538E1,-4.776567078E0,-2.188898163E0,1.147528967E1
2.094069000E0,-9.279652863E0,-5.653742981E0,-8.804690552E-1,1.090192610E1
2.104095000E0,-9.073232117E0,-7.026837616E0,-4.394860840E-1,1.148447369E1
2.114121000E0,-9.340725861E0,-8.540190582E0,-5.409750366E-1,1.266793862E1
2.124147000E0,-9.322763214E0,-9.836644592E0,-8.502319336E-1,1.357926306E1
2.134173000E0,-9.238338776E0,-1.064032333E1,-7.566764832E-1,1.411155354E1
2.144199000E0,-8.544681244E0,-1.110735214E1,-3.761677551E-1,1.401878566E1
2.154225000E0,-7.642507324E0,-1.108220444E1,-2.380050659E-2,1.346193671E1
2.164251000E0,-7.529043274E0,-9.588610382E0,4.086502075E-2,1.219137448E1
2.174276000E0,-7.874375153E0,-6.931785278E0,1.451980591E-2,1.049074078E1
2.184302000E0,-7.619604950E0,-4.941224670E0,5.724096680E-1,9.099545794E0
2.194328000E0,-7.216044159E0,-3.668720856E0,1.281934204E0,8.195984463E0
2.204354000E0,-6.898105316E0,-2.818339233E0,1.960173798E0,7.705139473E0
2.214380000E0,-6.727310486E0,-2.311193848E0,2.501747589E0,7.540362350E0
2.224406000E0,-6.626420288E0,-2.037113800E0,3.094514923E0,7.591791691E0
2.234432000E0,-6.431525574E0,-1.572480011E0,3.837569733E0,7.652722133E0
2.244458000E0,-6.201603699E0,-8.637039185E-1,4.714745636E0,7.838029045E0
2.254483000E0,-6.289470978E0,-2.736309814E-1,5.406457214E0,8.298319029E0
2.264509000E0,-7.241940308E0,-5.692662048E-1,5.655090179E0,9.205965912E0
2.274535000E0,-8.841364288E0,-2.120490417E0,5.411696320E0,1.058076836E1
2.284561000E0,-9.796977081E0,-4.291276245E0,4.936584320E0,1.177988440E1
2.294587000E0,-9.929002533E0,-6.017187195E0,4.150269470E0,1.232949187E1
2.304613000E0,-9.397757263E0,-6.946903839E0,3.112776947E0,1.209407685E1
2.314639000E0,-8.582702179E0,-7.318131866E0,2.064806213E0,1.146652761E1
2.324665000E0,-7.985294495E0,-7.394473114E0,1.240470428E0,1.095362623E1
2.334691000E0,-7.748786316E0,-7.145690460E0,7.111711121E-1,1.056457978E1
2.344716000E0,-7.805817719E0,-6.593488770E0,4.240681458E-1,1.022666701E1
2.354742000E0,-7.946974182E0,-5.699996796E0,1.248403931E-1,9.780590332E0
2.364768000E0,-8.000712433E0,-4.688550110E0,3.442840576E-2,9.273353594E0
2.374794000E0,-7.923173676E0,-3.759881287E0,1.386117554E-1,8.771123166E0
2.384820000E0,-7.940836945E0,-3.043471069E0,1.942959595E-1,8.506312859E0
2.394846000E0,-8.202492828E0,-2.531385956E0,1.951940918E-1,8.586437223E0
2.404872000E0,-8.513695679E0,-2.280058594E0,1.648072815E-1,8.815261921E0
2.414898000E0,-8.692124634E0,-2.215093689E0,-3.682342529E-2,8.970007060E0
2.424924000E0,-8.804690552E0,-2.261497192E0,-4.158352661E-1,9.099992540E0
2.434949000E0,-8.676856384E0,-2.367177429E0,-8.342152405E-1,9.032567783E0
2.444975000E0,-8.360264740E0,-2.577041016E0,-1.281185760E0,8.841753439E0
2.455001000E0,-8.096363525E0,-2.800975342E0,-1.730700989E0,8.740245484E0
2.465027000E0,-7.909402313E0,-3.024161224E0,-2.243235168E0,8.759925804E0
2.475053000E0,-7.714058533E0,-3.302582245E0,-3.041824493E0,8.925606130E0
2.485079000E0,-7.500602417E0,-3.606749725E0,-3.403921509E0,8.991905351E0
