"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.963510917E0,-2.521925629E1,-6.322162994E1,8.447982330E0,6.858829190E1
1.973536917E0,-2.118275024E1,-4.921331039E1,-1.294358368E0,5.359416192E1
1.983562917E0,-1.184382065E1,-3.483870255E1,-3.829097351E1,5.310564880E1
1.993588917E0,2.207908630E-1,-1.969948471E1,-3.397993835E1,3.927791564E1
2.003614917E0,-3.252586212E0,-1.545700699E1,3.094065857E-1,1.579854786E1
2.013640917E0,1.042462189E1,-1.071831116E1,-5.027056183E1,5.244696676E1
2.023666917E0,-7.122339020E0,-2.167268143E1,1.456576035E1,2.706647757E1
2.033692917E0,-6.396648102E0,-1.751328094E1,1.829510513E1,2.612169574E1
2.043718917E0,-2.809208221E0,-1.182855240E1,1.140702896E1,1.667113111E1
2.053744917E0,-9.901908875E-1,-8.741970978E0,7.167994080E0,1.134824540E1
2.063770917E0,4.613406372E-1,-6.265221405E0,4.468058624E0,7.709045486E0
2.073796917E0,7.539820862E-1,-4.755610657E0,2.243833923E0,5.312166449E0
2.083822917E0,4.230203247E-1,-4.431534576E0,2.472857666E-1,4.458541819E0
2.093847917E0,-1.815724182E-1,-4.806804199E0,-5.080435181E-1,4.836987014E0
2.103873917E0,-1.403032379E0,-5.519472198E0,1.175505524E0,5.815056874E0
2.113899917E0,-3.367696838E0,-5.967041473E0,2.068398743E0,7.157180960E0
2.123925917E0,-4.008963318E0,-5.689368896E0,1.890119476E0,7.212021697E0
2.133951917E0,-3.657045135E0,-5.012925568E0,1.905238037E0,6.491019477E0
2.143977917E0,-3.317251740E0,-4.344266052E0,1.329684906E0,5.625377195E0
2.154003917E0,-3.071612549E0,-3.789369965E0,6.306385803E-1,4.918519431E0
2.164029917E0,-2.827919312E0,-3.337160339E0,1.496887207E-4,4.374216134E0
2.174055917E0,-2.455942841E0,-2.871329041E0,-4.079017639E-1,3.800338083E0
2.184081917E0,-2.021695862E0,-2.419418793E0,-6.237528992E-1,3.214017600E0
2.194107917E0,-1.719025269E0,-2.004331970E0,-1.145867157E0,2.878438129E0
2.204133917E0,-1.628313904E0,-1.792672119E0,-2.298619995E0,3.338971904E0
2.214159917E0,-2.210902405E0,-2.591710510E0,-1.658700714E0,3.788976230E0
2.224185917E0,-3.183430023E0,-3.787723389E0,-4.361929321E-1,4.967025212E0
2.234211917E0,-3.951033783E0,-4.657714233E0,-4.790039063E-2,6.107967279E0
