"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.897466208E0,-7.638615417E0,-3.622766418E0,-1.216969299E-1,8.455039454E0
2.907492208E0,-7.440277863E0,-3.638932800E0,1.092727661E-2,8.282492741E0
2.917518208E0,-7.335645447E0,-3.706592102E0,1.384620667E-1,8.220078520E0
2.927544208E0,-7.360942841E0,-3.766916656E0,2.784210205E-1,8.273491335E0
2.937570208E0,-7.410938873E0,-3.765120392E0,2.468367004E-1,8.316193535E0
2.947596208E0,-7.544012146E0,-3.835324402E0,1.106199646E-1,8.463691234E0
2.957622208E0,-7.732320557E0,-3.900588684E0,-7.499404907E-2,8.660773486E0
2.967648208E0,-7.981851654E0,-3.891307983E0,-2.375559998E-1,8.883055021E0
2.977674208E0,-8.148904266E0,-3.767814789E0,-3.457809448E-1,8.984466233E0
2.987700208E0,-8.266260223E0,-3.587739258E0,-5.291496277E-1,9.026789595E0
2.997726208E0,-8.528365173E0,-3.469335480E0,-6.500981140E-1,9.229947387E0
3.007752208E0,-8.880882111E0,-3.323688354E0,-5.680686951E-1,9.499456478E0
3.017778208E0,-9.155411224E0,-3.237317963E0,-5.219645691E-1,9.724928241E0
3.027804208E0,-9.464668121E0,-3.312461700E0,-4.782554626E-1,1.003897771E1
3.037830208E0,-9.606123962E0,-3.382815399E0,-3.823049927E-1,1.019152661E1
3.047856208E0,-9.504335632E0,-3.423530731E0,-1.715432739E-1,1.010358281E1
3.057882208E0,-9.405092010E0,-3.490441589E0,1.689985657E-1,1.003331943E1
3.067908208E0,-9.242979126E0,-3.560495911E0,3.712280273E-1,9.911992963E0
3.077934208E0,-9.054820404E0,-3.653302917E0,3.634442139E-1,9.770797636E0
3.087960208E0,-8.942254486E0,-3.789519653E0,4.251159668E-1,9.721373261E0
3.097986208E0,-8.854087830E0,-3.829336853E0,4.990621948E-1,9.659593941E0
3.108012208E0,-8.858728180E0,-3.910318451E0,4.215234375E-1,9.692540295E0
