"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.249031167E0,2.764750671E-1,-1.033151550E0,1.255439301E0,1.649232678E0
1.259057167E0,-2.507286072E-1,-1.259780273E0,1.505868530E0,1.979280476E0
1.269082167E0,-1.111139374E0,-1.464704132E0,1.550475769E0,2.404987321E0
1.279108167E0,-1.940564575E0,-1.733694763E0,1.700613556E0,3.108629098E0
1.289134167E0,-2.849923553E0,-2.313139801E0,1.936373291E0,4.149966448E0
1.299159167E0,-4.172273712E0,-2.831511841E0,2.048490143E0,5.442576513E0
1.309185167E0,-5.973328400E0,-3.314707031E0,2.276166687E0,7.200615922E0
1.319211167E0,-8.280031586E0,-4.026327209E0,2.616109772E0,9.571534057E0
1.329236167E0,-1.094583801E1,-4.958438873E0,2.999312897E0,1.238520746E1
1.339262167E0,-1.349982697E1,-5.944887543E0,3.534749451E0,1.516843663E1
1.349288167E0,-1.622012009E1,-7.192992096E0,3.501069489E0,1.808559975E1
1.359313167E0,-1.878039597E1,-8.828491058E0,2.863694916E0,2.094865808E1
1.369339167E0,-1.966430786E1,-9.646090851E0,2.317630463E0,2.202506489E1
1.379365167E0,-1.847338440E1,-8.775501251E0,1.728605347E0,2.052470292E1
1.389390167E0,-1.727258148E1,-7.360643463E0,1.531016235E0,1.883786490E1
1.399416167E0,-1.735101837E1,-6.245163116E0,2.240091705E0,1.857627282E1
1.409441167E0,-1.786954010E1,-5.323080597E0,3.335663452E0,1.894154960E1
1.419467167E0,-1.835483093E1,-4.601730652E0,4.124223633E0,1.936711037E1
1.429493167E0,-1.949246521E1,-4.374652863E0,4.917573853E0,2.057368028E1
1.439518167E0,-2.085792572E1,-4.743485870E0,5.682183838E0,2.213235046E1
1.449544167E0,-2.175246552E1,-5.513035583E0,6.288572845E0,2.330470909E1
1.459570167E0,-2.182192108E1,-6.339916077E0,6.723268890E0,2.369795603E1
1.469595167E0,-2.128154480E1,-7.045997772E0,6.817872162E0,2.343146633E1
1.479621167E0,-2.071512268E1,-7.223079529E0,6.699767761E0,2.293852815E1
1.489647167E0,-2.108006378E1,-7.083569641E0,6.437662811E0,2.315144813E1
1.499672167E0,-2.191876968E1,-6.898255005E0,5.745801544E0,2.368612720E1
1.509698167E0,-2.228460892E1,-6.688840485E0,4.769082642E0,2.375054801E1
1.519724167E0,-2.246483414E1,-7.077881470E0,3.573668518E0,2.382302008E1
1.529749167E0,-2.156310928E1,-7.781867523E0,1.956431580E0,2.300766761E1
1.539775167E0,-1.988405090E1,-8.319998474E0,1.558259583E-1,2.155509538E1
