"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.702228250E0,3.872746582E0,-9.147477722E-1,-6.481521606E-2,3.979840523E0
1.712253250E0,3.965852966E0,-5.993536377E-1,-5.469625854E-1,4.048009709E0
1.722279250E0,3.947590942E0,-4.314028931E-1,-1.119372253E0,4.125842574E0
1.732304250E0,4.049828339E0,-2.553689575E-1,-1.795516205E0,4.437364231E0
1.742330250E0,4.105811920E0,-3.981719971E-2,-2.222278748E0,4.668811387E0
1.752356250E0,4.063150635E0,1.628613281E-1,-2.329306183E0,4.686297492E0
1.762381250E0,3.872596893E0,3.429368591E-1,-2.259850616E0,4.496836354E0
1.772407250E0,3.527265015E0,4.331991577E-1,-2.245031433E0,4.203501651E0
1.782433250E0,3.277284851E0,5.153782654E-1,-1.970652008E0,3.858714823E0
1.792458250E0,2.955005035E0,4.987628174E-1,-1.391057281E0,3.303915778E0
1.802484250E0,2.426603851E0,3.162922668E-1,-6.372248840E-1,2.528735376E0
1.812509250E0,1.447639618E0,1.399589539E-1,-3.463796997E-1,1.495067847E0
1.822535250E0,4.399351501E-1,-4.819976807E-2,-4.278103638E-1,6.155386757E-1
1.832561250E0,-6.911128235E-1,-2.665956116E-1,-4.116439819E-1,8.474437579E-1
1.842586250E0,-3.456911316E0,-4.815486145E-1,-1.634600830E-1,3.494115641E0
1.852612250E0,-6.278244324E0,-1.911524963E-1,-8.577163696E-2,6.281739237E0
1.862637250E0,-7.533983002E0,3.138972473E-1,-1.500479736E0,7.688359434E0
1.872663250E0,-4.893773346E0,5.162763977E-1,-3.038980408E0,5.783680558E0
1.882689250E0,-1.422342224E0,3.522175598E-1,-3.403472443E0,3.705501218E0
1.892714250E0,-3.490740967E-1,2.559677124E-2,-3.026406555E0,3.046579157E0
1.902740250E0,-1.652563477E-1,-3.197351074E-1,-1.661245422E0,1.699787208E0
1.912766250E0,-5.492079163E-1,-5.354365540E-1,-7.704478455E-1,1.087157542E0
1.922791250E0,-1.191522217E0,-8.795709229E-1,-3.158432007E-2,1.481339857E0
1.932817250E0,-7.782316589E-1,-1.475332031E0,1.774709473E0,2.435537483E0
1.942842250E0,3.002606049E0,-1.532962189E0,5.995632019E0,6.878460545E0
1.952868250E0,8.975036316E0,-1.201701050E0,1.209993805E1,1.511303620E1
1.962894250E0,1.464404755E1,-5.391787720E-1,1.794034286E1,2.316451477E1
1.972919250E0,1.358544891E1,4.989125061E-1,1.748723511E1,2.214986970E1
1.982945250E0,9.129814453E0,3.149450684E0,1.612656464E1,1.879730402E1
1.992970250E0,6.859934692E0,4.239034882E0,2.294847839E1,2.432407822E1
2.002997000E0,-2.693483871E1,5.908812561E0,4.013468948E1,4.869489606E1
2.013023000E0,-7.432598831E1,9.554631042E-1,7.071010757E1,1.025923231E2
2.023048000E0,-9.276868652E1,7.991731110E0,8.902078033E1,1.288200151E2
2.033074000E0,-5.325131332E1,6.656657410E-1,6.979580887E1,8.779294059E1
2.043100000E0,-3.279619995E1,-5.042264557E0,2.644356033E1,4.242967177E1
2.053125000E0,-1.793839691E1,-2.727927246E0,1.174158325E1,2.161232167E1
2.063151000E0,-8.569828949E0,-1.525028687E0,6.711593170E0,1.099150416E1
2.073176000E0,-3.357368317E0,-2.049238586E-1,4.329297180E0,5.482401835E0
2.083202000E0,-8.978329468E-1,7.649093628E-2,2.777923279E0,2.920413088E0
2.093228000E0,2.064207458E-1,-4.984634399E-2,1.698817291E0,1.712038075E0
2.103253000E0,8.834628296E-1,3.412902832E-2,1.206940155E0,1.496120282E0
2.113279000E0,1.155147858E0,8.367599487E-2,8.316705322E-1,1.425848561E0
2.123305000E0,1.228195953E0,8.023315430E-2,7.354206848E-1,1.433787377E0
2.133330000E0,1.304686890E0,8.592132568E-2,7.237449646E-1,1.494455462E0
2.143356000E0,1.397942963E0,5.358856201E-2,8.789721680E-1,1.652182899E0
2.153381000E0,1.398691406E0,-3.412902832E-2,9.189390564E-1,1.673903053E0
2.163407000E0,1.210682373E0,-1.893562317E-1,9.108558655E-1,1.526848388E0
2.173433000E0,8.107141113E-1,-4.544549561E-1,1.081201630E0,1.425757217E0
2.183458000E0,9.325607300E-2,-7.824229431E-1,1.285826111E0,1.508055418E0
2.193484000E0,-8.135581970E-1,-1.057850189E0,1.700463867E0,2.161596939E0
2.203509000E0,-1.668879547E0,-1.284179535E0,2.248324585E0,3.080460917E0
2.213535000E0,-2.291884003E0,-1.457070007E0,3.050057373E0,4.083948490E0
2.223561000E0,-2.670147400E0,-1.504521332E0,3.861070862E0,4.929618624E0
2.233586000E0,-2.901266785E0,-1.424288177E0,4.153412933E0,5.262773486E0
2.243612000E0,-3.005450134E0,-1.246607666E0,3.961961060E0,5.126782287E0
2.253638000E0,-3.109034729E0,-1.003812561E0,3.731590118E0,4.959687633E0
2.263663000E0,-3.349734192E0,-7.008425903E-1,3.818409576E0,5.127587268E0
2.273689000E0,-3.795956268E0,-3.887416077E-1,4.239034882E0,5.703491979E0
2.283714000E0,-4.317022705E0,-2.134561157E-1,4.961432648E0,6.580126326E0
2.293740000E0,-4.945865021E0,-1.525328064E-1,5.533692627E0,7.423382056E0
2.303766000E0,-5.843099213E0,-2.095642090E-1,6.178851013E0,8.506698855E0
2.313791000E0,-6.870263214E0,-4.775070190E-1,6.727609863E0,9.627526373E0
2.323817000E0,-7.924221497E0,-7.834707642E-1,7.128775635E0,1.068768239E1
2.333843000E0,-9.540859680E0,-1.159638519E0,7.706125031E0,1.231897430E1
2.343868000E0,-1.130149841E1,-1.764979706E0,8.626710663E0,1.432686835E1
2.353894000E0,-1.281200729E1,-2.260748749E0,9.826465759E0,1.630392422E1
2.363919000E0,-1.394170807E1,-2.495310974E0,1.074016571E1,1.777495317E1
2.373945000E0,-1.436847061E1,-2.186652832E0,1.105870331E1,1.826278503E1
2.383971000E0,-1.496168701E1,-1.806293793E0,1.053793625E1,1.838920542E1
2.393996000E0,-1.560190567E1,-1.600172424E0,9.162296906E0,1.816391194E1
2.404022000E0,-1.559262497E1,-1.273551636E0,6.097120972E0,1.679067513E1
2.414047000E0,-1.490749969E1,-9.970765686E-1,3.554807739E0,1.535787638E1
2.424073000E0,-1.321856186E1,-7.566764832E-1,2.641407166E0,1.350110991E1
2.434099000E0,-1.097308136E1,-3.049159241E-1,2.505040741E0,1.125951675E1
2.444124000E0,-9.224567413E0,1.197509766E-3,2.351909180E0,9.519670277E0
2.454150000E0,-7.979905701E0,7.559280396E-2,2.416425018E0,8.338088458E0
2.464176000E0,-7.094047852E0,1.137634277E-1,2.652633820E0,7.574623635E0
2.474201000E0,-6.244115295E0,3.981719971E-2,2.996319122E0,6.925928784E0
2.484227000E0,-5.556894379E0,1.050814819E-1,3.140020294E0,6.383560503E0
2.494252000E0,-4.831502838E0,2.320175171E-1,3.171604614E0,5.784144503E0
2.504278000E0,-4.355941772E0,3.023712158E-1,3.171305237E0,5.396557605E0
2.514304000E0,-4.108506317E0,3.595523071E-1,3.302282867E0,5.283386618E0
2.524329000E0,-4.030518494E0,3.549119568E-1,3.719165955E0,5.495747194E0
2.534355000E0,-4.170178070E0,3.288661194E-1,4.349355469E0,6.034519952E0
2.544380000E0,-4.469555511E0,2.796185303E-1,5.105133820E0,6.790986991E0
2.554406000E0,-4.848866730E0,1.748364258E-1,5.908213806E0,7.645198933E0
2.564432000E0,-5.238805847E0,6.616241455E-2,6.757846985E0,8.550904048E0
2.574457000E0,-5.656587067E0,-1.841171265E-2,7.525600433E0,9.414455806E0
2.584483000E0,-5.797893219E0,-1.664538574E-1,8.272996216E0,1.010374876E1
2.594509000E0,-5.196443939E0,-2.085163879E-1,8.106542358E0,9.631331045E0
2.604534000E0,-4.191733246E0,-1.686991882E-1,7.084467773E0,8.233393629E0
2.614560000E0,-3.366349640E0,-3.170407104E-1,6.154601440E0,7.022246336E0
2.624585000E0,-2.743345184E0,-4.845423889E-1,5.359604645E0,6.040371352E0
2.634611000E0,-2.277364197E0,-5.758525085E-1,4.541106720E0,5.112694401E0
2.644637000E0,-1.927242279E0,-5.101391602E-1,3.779340820E0,4.272928949E0
2.654662000E0,-1.637145538E0,-3.707789612E-1,3.015030212E0,3.450815807E0
2.664688000E0,-1.414109344E0,-2.930905151E-1,2.314936066E0,2.728467752E0
2.674714000E0,-1.254840546E0,-2.095642090E-1,1.641336823E0,2.076662832E0
2.684739000E0,-1.098116455E0,-1.841171265E-1,1.076112213E0,1.548475496E0
2.694765000E0,-9.415420532E-1,-1.606159973E-1,6.258485413E-1,1.141921772E0
2.704790000E0,-7.023394775E-1,-1.279838562E-1,3.234773254E-1,7.837717711E-1
2.714816000E0,-4.911286926E-1,-1.019380188E-1,1.410067749E-1,5.210390225E-1
2.724842000E0,-3.929328918E-1,-1.499880981E-1,1.683998108E-1,4.530465576E-1
2.734867000E0,-4.590953064E-1,-2.924917603E-1,4.409829712E-1,7.005611401E-1
2.744893000E0,-1.075064392E0,-5.596861267E-1,9.928852844E-1,1.566790731E0
2.754918000E0,-2.888543243E0,-1.190474396E0,2.661914520E0,4.104473202E0
2.764944000E0,-5.602100372E0,-1.796114960E0,5.340294800E0,7.945332345E0
2.774970000E0,-9.925110626E0,-1.867965546E0,8.403375092E0,1.313825822E1
2.784995000E0,-1.737152573E1,-1.503024445E0,1.132694550E1,2.079251507E1
2.795021000E0,-2.593536713E1,-7.298822021E-1,1.357392288E1,2.928186091E1
2.805047000E0,-3.052572144E1,-6.487509155E-1,1.533216660E1,3.416600473E1
2.815072000E0,-2.782204376E1,-2.484234009E0,1.843686035E1,3.346872208E1
2.825098000E0,-2.250764511E1,-3.433859253E0,2.264910095E1,3.211490700E1
2.835123000E0,-1.829809891E1,-3.338208160E0,2.413835403E1,3.047333577E1
2.845149000E0,-1.540222092E1,-2.332000580E0,2.271481430E1,2.754322829E1
2.855175000E0,-1.484118759E1,-8.818162537E-1,2.088247467E1,2.563427778E1
2.865200000E0,-1.655751846E1,-6.586303711E-2,2.133034332E1,2.700257954E1
2.875226000E0,-1.969948471E1,-1.038839722E-1,2.245091309E1,2.986844469E1
2.885252000E0,-2.321746902E1,-8.512797546E-1,2.244492554E1,3.230402804E1
2.895277000E0,-2.565799393E1,-2.184257813E0,2.105282043E1,3.326146243E1
2.905303000E0,-2.773672119E1,-3.621718597E0,2.056887680E1,3.472061694E1
2.915328000E0,-2.923705124E1,-4.052073669E0,1.960757584E1,3.543559646E1
2.925354000E0,-2.943718506E1,-3.384911041E0,1.739382935E1,3.435914414E1
2.935380000E0,-2.905727509E1,-1.486858063E0,1.583991074E1,3.312761317E1
2.945405000E0,-2.775827637E1,7.634124756E-1,1.466545303E1,3.140350646E1
2.955431000E0,-2.485685989E1,2.158661041E0,1.298744247E1,2.812822361E1
2.965457000E0,-2.216351074E1,2.512974243E0,1.081545914E1,2.478932037E1
2.975482000E0,-1.886931107E1,3.376678162E0,8.659193115E0,2.103412658E1
2.985508000E0,-1.336825058E1,4.019142151E0,6.982380066E0,1.560824329E1
2.995532750E0,-8.833580475E0,2.942730560E0,5.310506744E0,1.071882872E1
3.005558750E0,-5.863606567E0,1.614392853E0,4.302353210E0,7.449724116E0
3.015584750E0,-3.531007233E0,6.875202942E-1,3.772455139E0,5.212687791E0
